15975,63016,141088,64671,132798,iMentor NYC,KIPP,2014,Class 6,College Transition,9/11/2012,6/17/2013,278,Match Closed,,
16112,63017,141089,60350,138470,iMentor NYC,KIPP,2014,Class 12,College Transition,9/17/2012,2/26/2016,1256,Match Closed,Formal closure,
16813,63018,141090,60537,138651,iMentor NYC,KIPP,2014,Class 12,College Transition,10/2/2012,2/26/2016,1241,Match Closed,Formal closure,
16053,63019,141091,54046,132306,iMentor NYC,KIPP,2014,Class 2,College Transition,9/12/2012,10/17/2012,34,Match Closed,,
16017,63020,141092,64445,124543,iMentor NYC,KIPP,2014,Class 13,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
15996,63021,141093,64469,120170,iMentor NYC,KIPP,2014,Class 7,College Transition,9/11/2012,2/26/2016,1262,Match Closed,Formal closure,
16056,63023,141095,53804,132067,iMentor NYC,KIPP,2014,Class 6,College Transition,9/12/2012,5/22/2013,251,Match Closed,,
16565,63024,141096,59846,137984,iMentor NYC,KIPP,2014,Class 8,College Transition,9/26/2012,2/26/2016,1248,Match Closed,Formal closure,
16041,63025,141097,64215,130563,iMentor NYC,KIPP,2014,Class 5,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
16078,63027,141099,60829,138947,iMentor NYC,KIPP,2014,Class 1,College Transition,9/12/2012,8/8/2013,329,Match Closed,,
16000,63028,141100,53627,120719,iMentor NYC,KIPP,2014,Class 2,College Transition,9/11/2012,9/20/2013,373,Match Closed,Mentor can no longer participate,Mentor moved
16955,63029,141101,59144,137302,iMentor NYC,KIPP,2014,Class 13,College Transition,10/5/2012,2/26/2016,1239,Match Closed,Formal closure,
16103,63030,141102,61333,139437,iMentor NYC,KIPP,2014,Class 6,College Transition,9/17/2012,2/26/2016,1257,Match Closed,Formal closure,
15973,63047,141119,65582,120085,iMentor NYC,KIPP,2014,Class 10,College Transition,9/11/2012,7/11/2014,667,Match Closed,Mentor can no longer participate,Unable to meet program requirements
15963,63048,141120,64447,110965,iMentor NYC,KIPP,2014,Class 10,College Transition,9/11/2012,2/26/2016,1263,Match Closed,Formal closure,
16059,63049,141121,61107,139217,iMentor NYC,KIPP,2014,Class 6,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
16110,63050,141122,55808,134039,iMentor NYC,KIPP,2014,Class 4,College Transition,9/17/2012,9/28/2012,11,Match Closed,,
16060,63051,141123,57914,136098,iMentor NYC,KIPP,2014,Class 6,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
15979,63052,141124,38848,118082,iMentor NYC,KIPP,2014,Class 2,College Transition,9/11/2012,9/20/2013,373,Match Closed,Mentor can no longer participate,Unable to meet program requirements
16054,63053,141125,61075,139189,iMentor NYC,KIPP,2014,Class 9,College Transition,9/12/2012,4/8/2014,572,Match Closed,Mentor can no longer participate,Unable to meet program requirements
15969,63054,141126,64407,134166,iMentor NYC,KIPP,2014,Class 12,College Transition,9/11/2012,10/22/2013,405,Match Closed,Mentee can no longer participate,Moved / Transferred to another school
16076,63056,141128,55848,134079,iMentor NYC,KIPP,2014,Class 3,College Transition,9/12/2012,7/10/2013,300,Match Closed,,
16057,63057,141129,53164,131710,iMentor NYC,KIPP,2014,Class 1,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
16013,63058,141130,64428,105486,iMentor NYC,KIPP,2014,Class 12,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
15987,63060,141132,64350,7854,iMentor NYC,KIPP,2014,Class 8,College Transition,9/11/2012,2/26/2016,1262,Match Closed,Formal closure,
16117,63061,141133,60629,138748,iMentor NYC,KIPP,2014,Class 2,College Transition,9/17/2012,9/20/2013,367,Match Closed,Mentor can no longer participate,Schedule Conflict
15974,63061,141133,64565,132206,iMentor NYC,KIPP,2014,Class 2,College Transition,9/11/2012,9/12/2012,0,Match Closed,,
16102,63062,141134,60745,138852,iMentor NYC,KIPP,2014,Class 5,College Transition,9/17/2012,9/24/2012,7,Match Closed,,
16070,63063,141135,55626,133859,iMentor NYC,KIPP,2014,Class 1,College Transition,9/12/2012,6/24/2013,284,Match Closed,,
16025,63064,141136,64567,119822,iMentor NYC,KIPP,2014,Class 12,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
16012,63065,141137,65650,116124,iMentor NYC,KIPP,2014,Class 9,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
16119,63066,141138,54825,133073,iMentor NYC,KIPP,2014,Class 2,College Transition,9/17/2012,2/26/2016,1256,Match Closed,Formal closure,
16009,63070,141142,64568,133354,iMentor NYC,KIPP,2014,Class 4,College Transition,9/12/2012,8/12/2014,699,Match Closed,Mentor can no longer participate,Unsatisfactory experience
16043,63072,141144,64197,117906,iMentor NYC,KIPP,2014,Class 6,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
16032,63073,141145,39888,119113,iMentor NYC,KIPP,2014,Class 12,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
16058,63074,141146,60729,138837,iMentor NYC,KIPP,2014,Class 5,College Transition,9/12/2012,2/25/2013,165,Match Closed,,
16034,63075,141147,64576,114106,iMentor NYC,KIPP,2014,Class 9,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
15967,63076,141148,64487,103592,iMentor NYC,KIPP,2014,Class 2,College Transition,9/11/2012,9/24/2012,12,Match Closed,,
16052,63077,141149,64569,128502,iMentor NYC,KIPP,2014,Class 1,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
16124,63078,141150,59501,137647,iMentor NYC,KIPP,2014,Class 12,College Transition,9/17/2012,2/26/2016,1256,Match Closed,Formal closure,
16062,63079,141151,60893,139010,iMentor NYC,KIPP,2014,Class 9,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
16037,63080,141152,65418,6404,iMentor NYC,KIPP,2014,Class 12,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
15978,63081,141153,64697,7947,iMentor NYC,KIPP,2014,Class 6,College Transition,9/11/2012,9/24/2012,12,Match Closed,,
15966,63082,141154,64401,112058,iMentor NYC,KIPP,2014,Class 5,College Transition,9/11/2012,6/21/2013,282,Match Closed,,
16099,63083,141155,55219,133456,iMentor NYC,KIPP,2014,Class 5,College Transition,9/17/2012,2/26/2016,1256,Match Closed,Formal closure,
16024,63084,141156,64399,133010,iMentor NYC,KIPP,2014,Class 4,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
16005,63085,141157,64376,121390,iMentor NYC,KIPP,2014,Class 2,College Transition,9/11/2012,9/20/2013,373,Match Closed,Mentor can no longer participate,Unable to meet program requirements
16007,63086,141158,64379,130390,iMentor NYC,KIPP,2014,Class 9,College Transition,9/12/2012,2/26/2016,1262,Match Closed,Formal closure,
16562,63114,141186,58250,136424,iMentor NYC,KIPP,2014,Class 9,College Transition,9/26/2012,2/26/2016,1248,Match Closed,Formal closure,
16075,63115,141187,60433,120295,iMentor NYC,KIPP,2014,Class 1,College Transition,9/12/2012,9/20/2013,372,Match Closed,Mentor can no longer participate,Schedule Conflict
16029,63116,141188,64564,111532,iMentor NYC,KIPP,2014,Class 9,College Transition,9/12/2012,9/12/2012,0,Match Closed,,
16049,63116,141188,65407,100431,iMentor NYC,KIPP,2014,Class 9,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
15988,63117,141189,64405,130664,iMentor NYC,KIPP,2014,Class 1,College Transition,9/11/2012,2/26/2016,1262,Match Closed,Formal closure,
15968,63141,141213,64193,132151,iMentor NYC,KIPP,2014,Class 6,College Transition,9/11/2012,10/10/2013,393,Match Closed,Mentor can no longer participate,Mentor moved
16101,63146,141218,60881,138998,iMentor NYC,KIPP,2014,Class 13,College Transition,9/17/2012,11/21/2013,430,Match Closed,Mentor can no longer participate,Unable to meet program requirements
16106,63151,141223,60424,138544,iMentor NYC,KIPP,2014,Class 12,College Transition,9/17/2012,2/26/2016,1256,Match Closed,Formal closure,
16114,63152,141224,52955,131507,iMentor NYC,KIPP,2014,Class 4,College Transition,9/17/2012,2/26/2016,1256,Match Closed,Formal closure,
16100,63154,141226,52515,131070,iMentor NYC,KIPP,2014,Class 3,College Transition,9/17/2012,9/24/2012,7,Match Closed,,
16170,63155,141227,64489,121867,iMentor NYC,KIPP,2013,Class 6,College Transition,9/19/2012,9/26/2012,7,Match Closed,,
16566,63156,141228,60395,138515,iMentor NYC,KIPP,2014,Class 10,College Transition,9/26/2012,2/26/2016,1248,Match Closed,Formal closure,
16064,63176,141248,55414,133650,iMentor NYC,KIPP,2014,Class 1,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
16118,63177,141249,59742,137879,iMentor NYC,KIPP,2014,Class 5,College Transition,9/17/2012,2/26/2016,1256,Match Closed,Formal closure,
16079,63178,141250,58251,136425,iMentor NYC,KIPP,2014,Class 3,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
16074,63276,141348,60369,138489,iMentor NYC,KIPP,2014,Class 1,College Transition,9/12/2012,6/25/2013,285,Match Closed,,
16055,63277,141349,38365,117611,iMentor NYC,KIPP,2014,Class 6,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
16801,63287,141359,59666,137805,iMentor NYC,KIPP,2014,Class 11,College Transition,10/2/2012,2/26/2016,1242,Match Closed,Formal closure,
16050,63405,141477,64467,117782,iMentor NYC,KIPP,2014,Class 7,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
16068,63406,141478,54379,132635,iMentor NYC,KIPP,2014,Class 10,College Transition,9/12/2012,2/26/2016,1261,Match Closed,Formal closure,
16820,63407,141479,60359,138478,iMentor NYC,KIPP,2013,Class 7,College Transition,10/2/2012,8/3/2014,670,Match Closed,Formal closure,
16001,63413,141485,64367,134331,iMentor NYC,KIPP,2014,Class 8,College Transition,9/11/2012,2/26/2016,1262,Match Closed,Formal closure,
16419,63457,141529,64387,104586,iMentor NYC,KIPP,2013,Class 7,College Transition,9/24/2012,2/26/2016,1250,Match Closed,Formal closure,
16441,63460,141532,59053,137212,iMentor NYC,KIPP,2014,Class 8,College Transition,9/24/2012,2/26/2016,1249,Match Closed,Formal closure,
16429,63470,141542,59159,137315,iMentor NYC,KIPP,2014,Class 1,College Transition,9/24/2012,5/6/2014,588,Match Closed,Mentor can no longer participate,Unable to meet program requirements
16241,66574,144385,62071,2152,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16257,66575,144386,64373,132968,iMentor NYC,General,9999,Class 2,College Ready,9/20/2012,9/25/2012,5,Match Closed,,
16882,66575,144386,64524,133263,iMentor NYC,General,9999,Class 2,College Ready,10/3/2012,6/21/2013,260,Match Closed,,
16202,66575,144386,65247,117901,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,9/20/2012,0,Match Closed,,
16185,66576,144387,64315,119761,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,2/21/2013,154,Match Closed,,
16197,66577,144388,46740,125622,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,11/15/2012,57,Match Closed,,
16198,66578,144389,64436,110075,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,1/4/2013,107,Match Closed,,
16188,66579,144390,64385,131470,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16168,66580,144391,49358,128124,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16232,66581,144392,46192,125091,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16224,66582,144393,64571,130816,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,2/26/2016,1254,Match Closed,Formal closure,
16238,66583,144394,64222,125594,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16169,66584,144395,64319,119845,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16182,66585,144396,32080,111483,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16226,66586,144397,64395,132185,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16242,66587,144398,64553,128190,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16174,66588,144399,64450,108968,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16199,66589,144400,64492,125604,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16193,66590,144401,64483,131081,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16850,66591,144402,64400,122134,iMentor NYC,General,9999,Class 3,College Ready,10/3/2012,6/24/2013,263,Match Closed,,
16200,66593,144404,64361,134928,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16244,66594,144405,64490,118394,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,1/24/2013,126,Match Closed,,
16217,66595,144406,64313,124839,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16230,66596,144407,64448,117870,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16201,66597,144408,64409,131752,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,1/4/2013,107,Match Closed,,
16252,66598,144409,65642,6355,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16212,66599,144410,64462,133248,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,2/26/2013,159,Match Closed,,
16249,66600,144411,64573,115813,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/21/2013,274,Match Closed,,
16243,66601,144412,64321,7940,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16207,66602,144413,64412,110709,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16183,66603,144414,65419,100128,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,1/2/2013,105,Match Closed,,
16247,66604,144415,64349,131382,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16967,66605,144416,41594,120550,iMentor NYC,General,9999,Class 1,College Ready,10/9/2012,2/21/2013,134,Match Closed,,
16957,66605,144416,66733,119755,iMentor NYC,General,9999,Class 1,College Ready,10/5/2012,10/9/2012,4,Match Closed,,
17082,66606,144417,68608,123133,iMentor NYC,General,9999,Class 3,College Ready,10/12/2012,6/24/2013,254,Match Closed,,
16166,66630,144441,35297,114597,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,9/20/2012,0,Match Closed,,
16268,66630,144441,64351,131414,iMentor NYC,General,9999,Class 2,College Ready,9/20/2012,6/24/2013,276,Match Closed,,
16855,66631,144442,64347,124826,iMentor NYC,General,9999,Class 1,College Ready,10/3/2012,6/24/2013,263,Match Closed,,
16190,66633,144444,58548,121373,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16189,66634,144445,64425,78,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,12/12/2012,83,Match Closed,,
16852,66636,144447,64373,132968,iMentor NYC,General,9999,Class 3,College Ready,10/3/2012,6/21/2013,261,Match Closed,,
16919,66637,144448,64365,124977,iMentor NYC,General,9999,Class 2,College Ready,10/4/2012,6/24/2013,262,Match Closed,,
16917,66638,144449,66277,105629,iMentor NYC,General,9999,Class 3,College Ready,10/4/2012,6/21/2013,260,Match Closed,,
16179,66639,144450,65492,114047,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16187,66642,144453,65097,121299,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16854,66643,144454,64352,111660,iMentor NYC,General,9999,Class 2,College Ready,10/3/2012,6/21/2013,261,Match Closed,,
16208,66670,144481,64305,131573,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,2/27/2013,160,Match Closed,,
16253,66673,144484,64300,128293,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16196,66674,144485,65400,6515,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16203,66675,144486,62070,132254,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16167,66676,144487,64565,132206,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16210,66677,144488,64438,114009,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16194,66678,144489,64582,120776,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,2/21/2013,155,Match Closed,,
16195,66679,144490,65486,2493,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16186,66680,144491,53277,114360,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16213,66681,144492,64369,128826,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,10/15/2012,26,Match Closed,,
17162,66681,144492,67193,144997,iMentor NYC,General,9999,Class 3,College Ready,10/15/2012,6/24/2013,251,Match Closed,,
16222,66682,144493,64304,7266,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16180,66683,144494,53380,120485,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16176,66684,144495,64314,121060,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16204,66685,144496,64608,133420,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,1/2/2013,105,Match Closed,,
16221,66686,144497,64393,131727,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,10/12/2012,23,Match Closed,,
18305,66686,144497,70089,125622,iMentor NYC,General,9999,Class 3,College Ready,11/16/2012,6/24/2013,219,Match Closed,,
16205,66688,144499,41762,120710,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16192,66689,144500,64496,132672,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16215,66690,144501,64386,124756,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16236,66691,144502,65369,103065,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/21/2013,274,Match Closed,,
16175,66692,144503,64559,132202,iMentor NYC,General,9999,Class 3,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16191,66693,144504,64437,7161,iMentor NYC,General,9999,Class 2,College Ready,9/19/2012,6/24/2013,277,Match Closed,,
16184,66697,144508,64439,2544,iMentor NYC,General,9999,Class 1,College Ready,9/19/2012,6/21/2013,275,Match Closed,,
16426,66749,144555,52493,131048,iMentor NYC,KIPP,2014,Class 2,College Transition,9/24/2012,2/26/2016,1249,Match Closed,Formal closure,
16425,66751,144557,61113,139223,iMentor NYC,KIPP,2014,Class 1,College Transition,9/24/2012,2/26/2016,1249,Match Closed,Formal closure,
16123,66752,144558,54415,132671,iMentor NYC,KIPP,2014,Class 4,College Transition,9/17/2012,11/21/2012,64,Match Closed,,
16427,66753,144559,54452,132708,iMentor NYC,KIPP,2014,Class 6,College Transition,9/24/2012,2/26/2016,1250,Match Closed,Formal closure,
16121,66757,144563,60095,138235,iMentor NYC,KIPP,2014,Class 8,College Transition,9/17/2012,2/26/2016,1256,Match Closed,Formal closure,
16561,66758,144564,60190,138319,iMentor NYC,KIPP,2014,Class 8,College Transition,9/26/2012,2/26/2016,1248,Match Closed,Formal closure,
16437,66760,144566,68169,138852,iMentor NYC,KIPP,2014,Class 8,College Transition,9/24/2012,4/8/2014,560,Match Closed,Mentor can no longer participate,Unable to meet program requirements
16831,66762,144568,62283,140357,iMentor NYC,KIPP,2013,Class 2,College Transition,10/2/2012,7/2/2014,637,Match Closed,Formal closure,
16442,66764,144570,54472,132727,iMentor NYC,KIPP,2014,Class 4,College Transition,9/24/2012,9/26/2013,366,Match Closed,Mentor can no longer participate,Mentor moved
16635,66768,144574,53975,132236,iMentor NYC,KIPP,2014,Class 3,College Transition,9/26/2012,5/21/2013,236,Match Closed,,
17756,66807,135836,62220,140294,iMentor NYC,SSL,2013,Class 4,College Transition,10/26/2012,2/26/2016,1217,Match Closed,Formal closure,
16165,66822,144626,64200,128056,iMentor NYC,BP,2013,Class 2,College Transition,9/19/2012,4/5/2013,198,Match Closed,,
16481,66826,144630,60354,138474,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,2/26/2016,1249,Match Closed,Formal closure,
16461,66827,144631,51434,8685,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,2/26/2016,1249,Match Closed,Formal closure,
16458,66828,144632,65096,7002,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,2/26/2016,1249,Match Closed,Formal closure,
16499,66829,144633,57103,135305,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16521,66831,144635,57130,135331,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16478,66832,144636,53660,131926,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,2/26/2016,1249,Match Closed,Formal closure,
16513,66833,144637,59718,137856,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16506,66834,144638,51750,130332,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,10/2/2012,6,Match Closed,,
16516,66835,144639,65179,143029,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16494,66836,144640,54374,132630,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16428,66837,144641,59888,138024,iMentor NYC,KIPP,2014,Class 3,College Transition,9/24/2012,2/27/2013,155,Match Closed,,
17598,66838,144642,64329,142350,iMentor NYC,IHSL,2014,Class 2,College Transition,10/23/2012,11/20/2012,28,Match Closed,,
16447,66839,144643,66731,132102,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,2/26/2016,1249,Match Closed,Formal closure,
16512,66840,144644,59154,137312,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,10/3/2012,7,Match Closed,,
16523,66841,144645,59393,137540,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16462,66841,144645,64519,122247,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,9/25/2012,0,Match Closed,,
16498,66842,144646,59343,137492,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16520,66843,144647,59473,137619,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,1/4/2013,100,Match Closed,,
16451,66847,144651,64485,128076,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,6/20/2013,267,Match Closed,,
16532,66848,144652,60737,138844,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,3/27/2015,912,Match Closed,Mentee can no longer participate,Graduated
16531,66849,144653,57766,135956,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,9/26/2012,0,Match Closed,,
16502,66850,144654,47749,126563,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16507,66851,144655,41328,120292,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,10/25/2013,394,Match Closed,Mentor can no longer participate,Personal/Family conflict
16490,66852,144656,55954,134185,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,2/26/2016,1249,Match Closed,Formal closure,
16475,66854,144658,27529,4961,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,8/22/2013,330,Match Closed,Mentor can no longer participate,Unable to meet program requirements
16517,66855,144659,60307,138431,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16530,66856,144660,59581,137722,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16480,66857,144661,55820,134051,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,2/26/2016,1249,Match Closed,Formal closure,
16448,66858,144662,64307,110711,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,11/20/2012,56,Match Closed,,
16515,66860,144664,57259,135458,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,10/3/2012,7,Match Closed,,
16463,66861,144665,64378,132,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,2/26/2016,1249,Match Closed,Formal closure,
16533,66862,144666,60636,138757,iMentor NYC,IHSL,2015,Class 3,College Transition,9/25/2012,3/12/2014,532,Match Closed,Mentee can no longer participate,Academic/Behavioral problems
16469,66863,144667,48628,127421,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,2/26/2016,1249,Match Closed,Formal closure,
16534,66864,144668,61032,139148,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16473,66865,144669,64558,2172,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,10/2/2012,6,Match Closed,,
16496,66866,144670,50967,129618,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,6/26/2013,273,Match Closed,,
16526,66868,144672,60609,138726,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,2/13/2013,140,Match Closed,,
16482,66870,144674,56593,134806,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16570,66876,144680,51669,130252,iMentor NYC,IHSL,2014,Class 1,College Transition,9/26/2012,2/26/2016,1248,Match Closed,Formal closure,
16484,66876,144680,52957,131509,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,9/26/2012,0,Match Closed,,
16509,66877,144681,58963,137125,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16519,66878,144682,59740,137877,iMentor NYC,IHSL,2014,Class 2,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16472,66879,144683,68200,100042,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,2/26/2016,1249,Match Closed,Formal closure,
16500,66880,144684,54085,132344,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,9/25/2013,364,Match Closed,Mentor can no longer participate,Mentor moved
16459,66881,144685,64423,124666,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,10/3/2012,8,Match Closed,,
16453,66882,144686,64532,117790,iMentor NYC,General,9999,12-13 For,College Ready,9/25/2012,10/15/2012,20,Match Closed,,
16518,66883,144687,59166,137322,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16524,66884,144688,56755,134966,iMentor NYC,IHSL,2014,Class 1,College Transition,9/25/2012,10/3/2012,7,Match Closed,,
16479,66885,144689,50618,129283,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,2/26/2016,1248,Match Closed,Formal closure,
16505,66886,144690,56054,134278,iMentor NYC,IHSL,2014,Class 3,College Transition,9/25/2012,9/25/2013,364,Match Closed,Mentor can no longer participate,Schedule Conflict
